with_beam;run;time_created;time_created_HUMAN;time_completed;time_completed_HUMAN;DAQ_time_start;DAQ_time_start_HUMAN;DAQ_time_end;DAQ_time_end_HUMAN;TRGTimeStart;TRGTimeStart_HUMAN;TRGTimeEnd;TRGTimeEnd_HUMAN;duration;pauseDuration;numberOfLDCs;numberOfGDCs;numberOfDetectors;partition;totalSubEvents;averageSubEventsPerSecond;totalEvents;totalEventsPhysics;totalEventsCalibration;totalEventsIncomplete;averageEventsPerSecond;totalDataReadout;averageDataRateReadout;totalDataEventBuilder;averageDataRateEventBuilder;totalDataRecorded;averageDataRateRecorded;run_type;HLTmode;LHCperiod;LDClocalRecording;GDClocalRecording;GDCmStreamRecording;eventBuilding;eor_reason;ecs_success;daq_success;dataMigrated;L3_magnetCurrent;Dipole_magnetCurrent;runQualityOverview;LHCFillNumber;ctp_act_config;numberOfPar;numberOfFailedPar
1;262842;1475417697.000000;02/10/2016 16:14:57;1475421622.000000;02/10/2016 17:20:22;1475417770.000000;02/10/2016 16:16:10;1475421622.000000;02/10/2016 17:20:22;1475417774.000000;02/10/2016 16:16:14;1475421571.000000;02/10/2016 17:19:31;3797.000000;24;189;20;17;PHYSICS_1;;;1842922;1824449;17150;1;478.432502596;11257876402432.0;2922605504.3000000000;2282322014252.0;592503119.0000000000;1912698990392.0;496546986.1000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.789473684;5355;pp2016 (v253);1;0
1;262841;1475416614.000000;02/10/2016 15:56:54;1475417647.000000;02/10/2016 16:14:07;1475416690.000000;02/10/2016 15:58:10;1475417646.000000;02/10/2016 16:14:06;1475416695.000000;02/10/2016 15:58:15;1475417581.000000;02/10/2016 16:13:01;886.000000;0;204;20;18;PHYSICS_1;;;524007;518902;3702;1;548.124476987;3746353079832.0;3918779372.2000000000;766067190412.0;801325513.0000000000;637965755440.0;667328196.1000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.800000000;5355;pp2016 (v253);1;1
1;262778;1475297013.000000;01/10/2016 06:43:33;1475316092.000000;01/10/2016 12:01:32;1475297095.000000;01/10/2016 06:44:55;1475316091.000000;01/10/2016 12:01:31;1475297100.000000;01/10/2016 06:45:00;1475316025.000000;01/10/2016 12:00:25;18925.000000;0;202;20;17;PHYSICS_1;;;9481827;9389822;90593;0;499.148610233;56569618053012.0;2977975260.7000000000;11575179298192.0;609348246.9000000000;9570389124598.0;503810756.2000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.842105263;5352;pp2016 (v253);1;1
1;262777;1475293146.000000;01/10/2016 05:39:06;1475296949.000000;01/10/2016 06:42:29;1475293228.000000;01/10/2016 05:40:28;1475296948.000000;01/10/2016 06:42:28;1475293232.000000;01/10/2016 05:40:32;1475296895.000000;01/10/2016 06:41:35;3663.000000;23;204;20;18;PHYSICS_1;;;1708670;1690813;16633;11;459.319892473;10076246247424.0;2708668346.1000000000;2063828828300.0;554792695.8000000000;1707301866302.0;458952114.6000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.800000000;5352;pp2016 (v253);2;1
1;262776;1475274812.000000;01/10/2016 00:33:32;1475292652.000000;01/10/2016 05:30:52;1475274886.000000;01/10/2016 00:34:46;1475292652.000000;01/10/2016 05:30:52;1475274891.000000;01/10/2016 00:34:51;1475292601.000000;01/10/2016 05:30:01;17710.000000;71;204;20;18;PHYSICS_1;;;8761051;8676538;82677;18;493.135821231;54442932134376.0;3064445127.5000000000;11160776204968.0;628209850.6000000000;9250516943222.0;520686532.9000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;Yes;Yes;30;6;0.800000000;5352;pp2016 (v253);3;0
1;262768;1475272362.000000;30/09/2016 23:52:42;1475274464.000000;01/10/2016 00:27:44;1475272476.000000;30/09/2016 23:54:36;1475274463.000000;01/10/2016 00:27:43;1475272481.000000;30/09/2016 23:54:41;1475274412.000000;01/10/2016 00:26:52;1931.000000;0;202;20;17;PHYSICS_1;;;972029;961867;8950;0;489.194262707;6420328239724.0;3231166703.4000000000;1321460131024.0;665052909.4000000000;1102797075395.0;555006077.2000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.789473684;5352;pp2016 (v253);0;0
1;262760;1475271095.000000;30/09/2016 23:31:35;1475271909.000000;30/09/2016 23:45:09;1475271172.000000;30/09/2016 23:32:52;1475271908.000000;30/09/2016 23:45:08;1475271177.000000;30/09/2016 23:32:57;1475271843.000000;30/09/2016 23:44:03;666.000000;0;202;20;17;PHYSICS_1;;;181015;177671;1954;171;245.944293478;1012564698512.0;1375767253.4000000000;208080076144.0;282717494.8000000000;172945670137.0;234980530.1000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.789473684;5352;pp2016 (v253);1;1
1;262737;1475257074.000000;30/09/2016 19:37:54;1475260814.000000;30/09/2016 20:40:14;1475257143.000000;30/09/2016 19:39:03;1475260813.000000;30/09/2016 20:40:13;1475257148.000000;30/09/2016 19:39:08;1475260748.000000;30/09/2016 20:39:08;3600.000000;45;134;20;10;PHYSICS_1;;;2568445;2550450;16813;1053;699.848773841;198690847252.0;54139195.4000000000;199059484836.0;54239641.6000000000;103989914388.0;28335126.5000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;-0.083333333;5351;pp2016 (v244);2;0
1;262734;1475254268.000000;30/09/2016 18:51:08;1475255819.000000;30/09/2016 19:16:59;1475254351.000000;30/09/2016 18:52:31;1475255819.000000;30/09/2016 19:16:59;1475254356.000000;30/09/2016 18:52:36;1475255771.000000;30/09/2016 19:16:11;1415.000000;0;194;20;13;PHYSICS_1;;;734242;726866;6212;0;500.164850136;9127894751432.0;6217911956.0000000000;1706996630300.0;1162804244.1000000000;1542395742135.0;1050678298.5000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.066666666;5351;pp2016 (v244);0;0
1;262732;1475253238.000000;30/09/2016 18:33:58;1475254177.000000;30/09/2016 18:49:37;1475253327.000000;30/09/2016 18:35:27;1475254177.000000;30/09/2016 18:49:37;1475253331.000000;30/09/2016 18:35:31;1475254126.000000;30/09/2016 18:48:46;795.000000;24;179;20;12;PHYSICS_1;;;481011;476640;2939;0;565.895294117;3446921293964.0;4055201522.3000000000;655560993432.0;771248227.6000000000;587970981304.0;691730566.2000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.071428571;5351;pp2016 (v244);1;0
1;262731;1475251740.000000;30/09/2016 18:09:00;1475252980.000000;30/09/2016 18:29:40;1475251825.000000;30/09/2016 18:10:25;1475252979.000000;30/09/2016 18:29:39;1475251830.000000;30/09/2016 18:10:30;1475252922.000000;30/09/2016 18:28:42;1092.000000;0;179;18;12;PHYSICS_1;;;686670;681060;4715;157;595.034662045;5389373120560.0;4670167348.8000000000;1022534896220.0;886078766.2000000000;918939304973.0;796307889.9000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;-0.071428571;5351;pp2016 (v244);0;0
1;262728;1475249642.000000;30/09/2016 17:34:02;1475250950.000000;30/09/2016 17:55:50;1475249716.000000;30/09/2016 17:35:16;1475250949.000000;30/09/2016 17:55:49;1475249720.000000;30/09/2016 17:35:20;1475250901.000000;30/09/2016 17:55:01;1181.000000;0;194;18;13;PHYSICS_1;;;732395;726049;5182;0;593.994322789;6926592411560.0;5617674299.7000000000;1305733521396.0;1058989068.4000000000;1173398020983.0;951661006.5000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.066666666;5351;pp2016 (v244);0;0
1;262727;1475244454.000000;30/09/2016 16:07:34;1475248709.000000;30/09/2016 17:18:29;1475244532.000000;30/09/2016 16:08:52;1475248708.000000;30/09/2016 17:18:28;1475244537.000000;30/09/2016 16:08:57;1475248656.000000;30/09/2016 17:17:36;4119.000000;0;204;18;18;PHYSICS_1;;;2041366;2020126;20016;0;488.832854406;12144989437780.0;2908282911.3000000000;2509600335408.0;600957934.7000000000;2066280780353.0;494799037.4000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.800000000;5351;pp2016 (v253);0;0
1;262725;1475239832.000000;30/09/2016 14:50:32;1475244045.000000;30/09/2016 16:00:45;1475239915.000000;30/09/2016 14:51:55;1475244044.000000;30/09/2016 16:00:44;1475239920.000000;30/09/2016 14:52:00;1475243994.000000;30/09/2016 15:59:54;4074.000000;0;189;18;17;PHYSICS_1;;;1991374;1970923;19317;0;482.289658512;11686326811216.0;2830304386.3000000000;2377017886136.0;575688516.9000000000;1978392998932.0;479145797.8000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5351;pp2016 (v253);0;0
1;262723;1475235532.000000;30/09/2016 13:38:52;1475239362.000000;30/09/2016 14:42:42;1475235645.000000;30/09/2016 13:40:45;1475239361.000000;30/09/2016 14:42:41;1475235649.000000;30/09/2016 13:40:49;1475239308.000000;30/09/2016 14:41:48;3659.000000;23;204;18;18;PHYSICS_1;;;1690822;1672315;17077;1;455.011302475;9646540893028.0;2595947495.4000000000;1996955766868.0;537393909.3000000000;1641867909455.0;441837435.3000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.900000000;5351;pp2016 (v253);1;0
1;262717;1475226455.000000;30/09/2016 11:07:35;1475231030.000000;30/09/2016 12:23:50;1475226533.000000;30/09/2016 11:08:53;1475231029.000000;30/09/2016 12:23:49;1475226537.000000;30/09/2016 11:08:57;1475230963.000000;30/09/2016 12:22:43;4426.000000;24;204;18;18;PHYSICS_1;;;1967605;1946042;19933;1;437.634564056;10860265710292.0;2415539526.3000000000;2258930152656.0;502431083.8000000000;1854587959534.0;412497322.0000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.900000000;5351;pp2016 (v253);2;1
1;262716;1475225048.000000;30/09/2016 10:44:08;1475226401.000000;30/09/2016 11:06:41;1475225126.000000;30/09/2016 10:45:26;1475226400.000000;30/09/2016 11:06:40;1475225131.000000;30/09/2016 10:45:31;1475226350.000000;30/09/2016 11:05:50;1219.000000;0;195;18;17;PHYSICS_1;;;651745;644438;6137;0;511.573783359;4026012897468.0;3160135712.3000000000;729467324184.0;572580317.3000000000;631391871426.0;495598015.2000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5351;pp2016 (v253);0;0
1;262713;1475220307.000000;30/09/2016 09:25:07;1475224362.000000;30/09/2016 10:32:42;1475220380.000000;30/09/2016 09:26:20;1475224361.000000;30/09/2016 10:32:41;1475220385.000000;30/09/2016 09:26:25;1475224311.000000;30/09/2016 10:31:51;3926.000000;0;202;18;17;PHYSICS_1;;;1993093;1973203;18676;1;500.651343883;12171377710368.0;3057366920.5000000000;2499220950748.0;627787227.0000000000;2070410792200.0;520073045.0000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5351;pp2016 (v253);0;0
1;262712;1475219274.000000;30/09/2016 09:07:54;1475220192.000000;30/09/2016 09:23:12;1475219352.000000;30/09/2016 09:09:12;1475220192.000000;30/09/2016 09:23:12;1475219356.000000;30/09/2016 09:09:16;1475220141.000000;30/09/2016 09:22:21;785.000000;0;196;18;17;PHYSICS_1;;;326789;322440;3176;142;389.034523809;1705781281632.0;2030692001.9000000000;352141119912.0;419215618.9000000000;289758739903.0;344950880.8000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.894736842;5351;pp2016 (v253);1;1
1;262708;1475216225.000000;30/09/2016 08:17:05;1475219043.000000;30/09/2016 09:04:03;1475216300.000000;30/09/2016 08:18:20;1475219042.000000;30/09/2016 09:04:02;1475216305.000000;30/09/2016 08:18:25;1475218991.000000;30/09/2016 09:03:11;2686.000000;0;196;18;16;PHYSICS_1;;;872525;858739;12610;0;318.207512764;8678043246768.0;3164858952.1000000000;1752335860948.0;639072159.4000000000;1468308676797.0;535488211.8000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;Yes;Yes;30;6;0.888888888;5351;pp2016 (v253);0;0
1;262706;1475211656.000000;30/09/2016 07:00:56;1475215700.000000;30/09/2016 08:08:20;1475211732.000000;30/09/2016 07:02:12;1475215699.000000;30/09/2016 08:08:19;1475211737.000000;30/09/2016 07:02:17;1475215595.000000;30/09/2016 08:06:35;3858.000000;0;204;18;18;PHYSICS_1;;;1917457;1898304;17939;1;483.351903201;12098155159688.0;3049698805.1000000000;2492581832728.0;628329173.9000000000;2064176425991.0;520336885.8000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.900000000;5351;pp2016 (v253);1;1
1;262705;1475205673.000000;30/09/2016 05:21:13;1475211619.000000;30/09/2016 07:00:19;1475205746.000000;30/09/2016 05:22:26;1475211619.000000;30/09/2016 07:00:19;1475205750.000000;30/09/2016 05:22:30;1475211543.000000;30/09/2016 06:59:03;5793.000000;0;204;18;18;PHYSICS_1;;;3962326;3934096;27029;1009044;674.668142346;18942635712888.0;3225376419.7000000000;3936590110368.0;670286073.6000000000;3266671442053.0;556218532.6000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Subsystem_failure:HLT;Yes;No;Yes;30;6;0.900000000;5351;pp2016 (v253);0;0
1;262635;1475098299.000000;28/09/2016 23:31:39;1475112197.000000;29/09/2016 03:23:17;1475098374.000000;28/09/2016 23:32:54;1475112197.000000;29/09/2016 03:23:17;1475098378.000000;28/09/2016 23:32:58;1475112145.000000;29/09/2016 03:22:25;13767.000000;118;201;18;18;PHYSICS_1;;;6451246;6384643;63990;6;466.703754611;36646038404820.0;2651091543.4000000000;7842845809248.0;567376532.5000000000;6273731928749.0;453861819.3000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.900000000;5345;pp2016 (v233);5;0
1;262632;1475076518.000000;28/09/2016 17:28:38;1475098131.000000;28/09/2016 23:28:51;1475076606.000000;28/09/2016 17:30:06;1475098131.000000;28/09/2016 23:28:51;1475076611.000000;28/09/2016 17:30:11;1475098079.000000;28/09/2016 23:27:59;21468.000000;0;199;18;17;PHYSICS_1;;;10551339;10469853;80290;1;490.189965156;62984979508400.0;2926131452.2000000000;13408147370980.0;622910447.0000000000;10801707674166.0;501821494.7000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5345;pp2016 (v233);0;0
1;262628;1475068488.000000;28/09/2016 15:14:48;1475071975.000000;28/09/2016 16:12:55;1475068565.000000;28/09/2016 15:16:05;1475071974.000000;28/09/2016 16:12:54;1475068569.000000;28/09/2016 15:16:09;1475071924.000000;28/09/2016 16:12:04;3355.000000;40;201;18;18;PHYSICS_1;;;1693120;1676581;15333;0;496.661777647;10513300482968.0;3083983714.6000000000;2185693689576.0;641153913.0000000000;1813158537215.0;531874020.9000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.850000000;5345;pp2016 (v233);0;0
1;262624;1475065040.000000;28/09/2016 14:17:20;1475066257.000000;28/09/2016 14:37:37;1475065116.000000;28/09/2016 14:18:36;1475066256.000000;28/09/2016 14:37:36;1475065120.000000;28/09/2016 14:18:40;1475066203.000000;28/09/2016 14:36:43;1083.000000;0;201;18;18;PHYSICS_1;;;1400766;1394624;4936;0;1228.742105263;3521202540348.0;3088774158.2000000000;776554776584.0;681188400.5000000000;618642828076.0;542669147.4000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.050000000;5345;pp2016 (v252);0;0
1;262593;1475014381.000000;28/09/2016 00:13:01;1475036207.000000;28/09/2016 06:16:47;1475014491.000000;28/09/2016 00:14:51;1475036206.000000;28/09/2016 06:16:46;1475014496.000000;28/09/2016 00:14:56;1475036148.000000;28/09/2016 06:15:48;21652.000000;48;201;18;18;PHYSICS_1;;;9580733;9474961;103563;2;441.203453833;55427277446956.0;2552488024.3000000000;11663427108564.0;537113843.4000000000;9537129000876.0;439195441.0000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;pauseAndResetError;Yes;No;Yes;30;6;0.900000000;5340;pp2016 (v252);3;1
1;262583;1475007847.000000;27/09/2016 22:24:07;1475014190.000000;28/09/2016 00:09:50;1475007923.000000;27/09/2016 22:25:23;1475014189.000000;28/09/2016 00:09:49;1475007928.000000;27/09/2016 22:25:28;1475014137.000000;28/09/2016 00:08:57;6209.000000;23;199;18;17;PHYSICS_1;;;2839239;2808306;29540;2;453.118257261;17267574111880.0;2755757119.7000000000;3596570285876.0;573981852.2000000000;2957255631020.0;471952702.0000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5340;pp2016 (v252);1;0
1;262578;1475003924.000000;27/09/2016 21:18:44;1475007675.000000;27/09/2016 22:21:15;1475003997.000000;27/09/2016 21:19:57;1475007674.000000;27/09/2016 22:21:14;1475004002.000000;27/09/2016 21:20:02;1475007623.000000;27/09/2016 22:20:23;3621.000000;0;184;18;16;PHYSICS_1;;;1552885;1534692;17088;1;422.323905357;8736272532928.0;2375923995.9000000000;1808464767892.0;491831593.1000000000;1496616632906.0;407021113.1000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5340;pp2016 (v252);0;0
1;262574;1474984431.000000;27/09/2016 15:53:51;1475003033.000000;27/09/2016 21:03:53;1474984513.000000;27/09/2016 15:55:13;1475003033.000000;27/09/2016 21:03:53;1474984518.000000;27/09/2016 15:55:18;1475002979.000000;27/09/2016 21:02:59;18461.000000;0;201;18;18;PHYSICS_1;;;8366203;8277742;87456;2;451.738822894;51648969755260.0;2788821261.1000000000;10788673724216.0;582541777.8000000000;8877383935886.0;479340385.3000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.850000000;5340;pp2016 (v252);1;1
1;262572;1474979301.000000;27/09/2016 14:28:21;1474983936.000000;27/09/2016 15:45:36;1474979358.000000;27/09/2016 14:29:18;1474983935.000000;27/09/2016 15:45:35;1474979362.000000;27/09/2016 14:29:22;1474983885.000000;27/09/2016 15:44:45;4523.000000;23;201;18;18;PHYSICS_1;;;2068873;2046457;20808;0;452.015075376;13302781815920.0;2906441296.9000000000;2769531728180.0;605097602.8000000000;2286429496317.0;499547628.6000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;0.850000000;5340;pp2016 (v252);1;0
1;262571;1474978262.000000;27/09/2016 14:11:02;1474979293.000000;27/09/2016 14:28:13;1474978355.000000;27/09/2016 14:12:35;1474979292.000000;27/09/2016 14:28:12;1474978359.000000;27/09/2016 14:12:39;1474979260.000000;27/09/2016 14:27:40;901.000000;0;201;18;18;PHYSICS_1;;;410366;404987;4173;0;437.957310565;2591767710864.0;2766027439.6000000000;548327971004.0;585195273.2000000000;452137141597.0;482536970.8000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.900000000;5340;pp2016 (v252);0;0
1;262570;1474977188.000000;27/09/2016 13:53:08;1474978201.000000;27/09/2016 14:10:01;1474977241.000000;27/09/2016 13:54:01;1474978209.000000;27/09/2016 14:10:09;1474977246.000000;27/09/2016 13:54:06;1474978169.000000;27/09/2016 14:09:29;923.000000;48;201;18;18;PHYSICS_1;;;338726;333485;3432;1;352.839583333;2226502743408.0;2319273691.1000000000;482576721160.0;502684084.5000000000;398089588788.0;414676655.0000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.900000000;5340;pp2016 (v252);2;0
1;262569;1474976151.000000;27/09/2016 13:35:51;1474977162.000000;27/09/2016 13:52:42;1474976230.000000;27/09/2016 13:37:10;1474977162.000000;27/09/2016 13:52:42;1474976235.000000;27/09/2016 13:37:15;1474977131.000000;27/09/2016 13:52:11;896.000000;0;201;18;18;PHYSICS_1;;;414087;408682;4199;0;444.299356223;2647115526280.0;2840252710.6000000000;559028433208.0;599815915.5000000000;564201858013.0;605366800.4000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.900000000;5340;pp2016 (v252);0;0
1;262568;1474975099.000000;27/09/2016 13:18:19;1474976101.000000;27/09/2016 13:35:01;1474975152.000000;27/09/2016 13:19:12;1474976109.000000;27/09/2016 13:35:09;1474975156.000000;27/09/2016 13:19:16;1474976069.000000;27/09/2016 13:34:29;913.000000;24;201;18;18;PHYSICS_1;;;368344;363099;3838;0;388.139093782;2712829158580.0;2858618712.9000000000;578633271396.0;609729474.6000000000;481310026122.0;507176002.2000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.900000000;5340;pp2016 (v252);1;0
1;262567;1474973920.000000;27/09/2016 12:58:40;1474975081.000000;27/09/2016 13:18:01;1474974007.000000;27/09/2016 13:00:07;1474975081.000000;27/09/2016 13:18:01;1474974012.000000;27/09/2016 13:00:12;1474975051.000000;27/09/2016 13:17:31;1039.000000;47;201;18;18;PHYSICS_1;;;365711;360082;4021;4;340.513035381;2824165914104.0;2629577201.2000000000;607778284804.0;565901568.7000000000;504553254900.0;469788877.9000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.900000000;5340;pp2016 (v252);2;0
1;262563;1474969926.000000;27/09/2016 11:52:06;1474973000.000000;27/09/2016 12:43:20;1474970013.000000;27/09/2016 11:53:33;1474972999.000000;27/09/2016 12:43:19;1474970018.000000;27/09/2016 11:53:38;1474972962.000000;27/09/2016 12:42:42;2944.000000;23;201;18;18;PHYSICS_1;;;1318900;1304753;12740;1;441.694574681;9114098532448.0;3052276802.6000000000;1884565199728.0;631133690.5000000000;1566623088813.0;524656091.4000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.900000000;5340;pp2016 (v252);1;0
1;262537;1474955486.000000;27/09/2016 07:51:26;1474960277.000000;27/09/2016 09:11:17;1474955560.000000;27/09/2016 07:52:40;1474960276.000000;27/09/2016 09:11:16;1474955565.000000;27/09/2016 07:52:45;1474960237.000000;27/09/2016 09:10:37;4672.000000;0;184;18;16;PHYSICS_1;;;2043010;2019855;22051;0;433.208227311;11687264318096.0;2478215504.3000000000;2406203408080.0;510221248.5000000000;1992363390155.0;422468912.2000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.888888888;5339;pp2016 (v252);0;0
1;262533;1474943276.000000;27/09/2016 04:27:56;1474954297.000000;27/09/2016 07:31:37;1474943354.000000;27/09/2016 04:29:14;1474954296.000000;27/09/2016 07:31:36;1474943358.000000;27/09/2016 04:29:18;1474954254.000000;27/09/2016 07:30:54;10896.000000;181;201;18;18;PHYSICS_1;;;4787104;4734511;50783;2;437.498080789;28806798030528.0;2632681231.1000000000;5997310253696.0;548100004.9000000000;4926582202788.0;450245129.1000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;DAQ_Request;Yes;No;Yes;30;6;0.900000000;5339;pp2016 (v252);3;1
1;262532;1474921275.000000;26/09/2016 22:21:15;1474943264.000000;27/09/2016 04:27:44;1474921388.000000;26/09/2016 22:23:08;1474943263.000000;27/09/2016 04:27:43;1474921392.000000;26/09/2016 22:23:12;1474943226.000000;27/09/2016 04:27:06;21834.000000;94;201;18;18;PHYSICS_1;;;9981815;9878152;101250;1;456.311542857;61609340748348.0;2816427005.6000000000;12821610869724.0;586130782.6000000000;10555489318512.0;482536654.6000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.900000000;5339;pp2016 (v252);4;0
1;262528;1474901046.000000;26/09/2016 16:44:06;1474921122.000000;26/09/2016 22:18:42;1474901123.000000;26/09/2016 16:45:23;1474921121.000000;26/09/2016 22:18:41;1474901128.000000;26/09/2016 16:45:28;1474921084.000000;26/09/2016 22:18:04;19956.000000;142;201;18;18;PHYSICS_1;;;9108460;9016055;89390;143;455.468546854;59541460147908.0;2977370744.5000000000;12365095005696.0;618316581.9000000000;10238948009408.0;511998600.3000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.900000000;5339;pp2016 (v252);6;0
1;262492;1474885672.000000;26/09/2016 12:27:52;1474890139.000000;26/09/2016 13:42:19;1474885754.000000;26/09/2016 12:29:14;1474890139.000000;26/09/2016 13:42:19;1474885758.000000;26/09/2016 12:29:18;1474890100.000000;26/09/2016 13:41:40;4342.000000;212;196;18;17;PHYSICS_1;;;1505561;1485478;17143;1;343.343443557;10507786088668.0;2396302414.7000000000;2213582402716.0;504807845.5000000000;1819138250017.0;414854789.1000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.894736842;5338;pp2016 (v252);9;0
1;262490;1474881820.000000;26/09/2016 11:23:40;1474885502.000000;26/09/2016 12:25:02;1474881892.000000;26/09/2016 11:24:52;1474885501.000000;26/09/2016 12:25:01;1474881896.000000;26/09/2016 11:24:56;1474885465.000000;26/09/2016 12:24:25;3569.000000;281;181;18;16;PHYSICS_1;;;1005070;989249;12557;2;278.489886395;7113844876692.0;1971140170.9000000000;1487223200096.0;412087337.2000000000;1232806724648.0;341592331.6000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.055555555;5338;pp2016 (v252);12;0
1;262489;1474877872.000000;26/09/2016 10:17:52;1474881804.000000;26/09/2016 11:23:24;1474877945.000000;26/09/2016 10:19:05;1474881804.000000;26/09/2016 11:23:24;1474877950.000000;26/09/2016 10:19:10;1474881767.000000;26/09/2016 11:22:47;3817.000000;353;181;18;16;PHYSICS_1;;;994012;977801;12410;2;257.582793469;7654950493244.0;1983661698.2000000000;1592722050764.0;412729217.6000000000;1323722288084.0;343022101.1000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.055555555;5338;pp2016 (v252);15;0
1;262487;1474875308.000000;26/09/2016 09:35:08;1474877687.000000;26/09/2016 10:14:47;1474875383.000000;26/09/2016 09:36:23;1474877686.000000;26/09/2016 10:14:46;1474875388.000000;26/09/2016 09:36:28;1474877649.000000;26/09/2016 10:14:09;2261.000000;71;181;18;16;PHYSICS_1;;;845373;833886;9858;0;367.074685193;5208038573760.0;2261414925.6000000000;1093563957468.0;474843229.5000000000;904334495478.0;392676724.0000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.888888888;5338;pp2016 (v252);3;0
